time_open,time_close,time_high,time_low,quote.USDT.open,quote.USDT.high,quote.USDT.low,quote.USDT.close,quote.USDT.volume,quote.USDT.market_cap,quote.USDT.timestamp
2019-10-03T00:00:00.000Z,2019-10-03T23:59:59.999Z,2019-10-03T00:04:00.000Z,2019-10-03T15:09:00.000Z,8355.306698508806,8382.924427119882,8104.503763425333,8219.325048440853,13601526844.333464,147717298804.32614,2019-10-03T23:59:01.000Z
2019-10-04T00:00:00.000Z,2019-10-04T23:59:59.999Z,2019-10-04T00:01:00.000Z,2019-10-04T09:00:01.000Z,8218.829994430162,8219.388387387393,8110.416870567932,8134.0225851426085,13024302347.95736,146199189398.54245,2019-10-04T23:59:01.000Z
2019-10-05T00:00:00.000Z,2019-10-05T23:59:59.999Z,2019-10-05T03:20:00.000Z,2019-10-05T13:09:00.000Z,8138.19554135652,8136.284085430347,8072.880303359475,8135.784029734714,12176974030.271616,146246714007.3116,2019-10-05T23:59:01.000Z
2019-10-06T00:00:00.000Z,2019-10-06T23:59:59.999Z,2019-10-06T00:19:00.000Z,2019-10-06T23:23:00.000Z,8134.163513027436,8147.749375993777,7851.707532510341,7892.757220755197,13003656783.509457,141892634892.918,2019-10-06T23:59:01.000Z
2019-10-07T00:00:00.000Z,2019-10-07T23:59:59.999Z,2019-10-07T18:15:00.000Z,2019-10-07T07:03:00.000Z,7893.710190206401,8258.045785071854,7855.677766960834,8175.930270833184,17857522827.633297,146999547100.95862,2019-10-07T23:59:01.000Z
2019-10-08T00:00:00.000Z,2019-10-08T23:59:59.999Z,2019-10-08T02:23:00.000Z,2019-10-08T20:40:00.000Z,8177.146598948718,8303.648157462689,8138.591404670412,8178.72678038249,15497414992.997509,147065980069.61722,2019-10-08T23:59:02.000Z
2019-10-09T00:00:00.000Z,2019-10-09T23:59:59.999Z,2019-10-09T18:02:01.000Z,2019-10-09T04:54:00.000Z,8179.777656759549,8608.011865350285,8131.50015051918,8546.859703084641,19274708867.123707,153700630989.3061,2019-10-09T23:59:01.000Z
2019-10-10T00:00:00.000Z,2019-10-10T23:59:59.999Z,2019-10-10T07:50:00.000Z,2019-10-10T13:33:02.000Z,8536.459214318611,8629.110346683314,8449.200633511231,8558.771350849856,17561818539.87438,153932284345.72385,2019-10-10T23:59:01.000Z
2019-10-11T00:00:00.000Z,2019-10-11T23:59:59.999Z,2019-10-11T05:03:00.000Z,2019-10-11T23:57:00.000Z,8557.564638850394,8740.087481337554,8214.711354763032,8220.218638420425,19365177871.024185,147859226346.55112,2019-10-11T23:59:01.000Z
2019-10-12T00:00:00.000Z,2019-10-12T23:59:59.999Z,2019-10-12T16:05:00.000Z,2019-10-12T00:02:00.000Z,8214.200911903252,8307.974173731938,8212.56208572738,8299.417820283013,14467901998.099083,149297704305.7486,2019-10-12T23:59:02.000Z
2019-10-13T00:00:00.000Z,2019-10-13T23:59:59.999Z,2019-10-13T16:38:00.000Z,2019-10-13T20:48:00.000Z,8299.76323101159,8428.05724186412,8236.799099196003,8280.082497132467,13740376006.582521,148964579542.15118,2019-10-13T23:59:02.000Z
2019-10-14T00:00:00.000Z,2019-10-14T23:59:59.999Z,2019-10-14T19:07:00.000Z,2019-10-14T16:29:00.000Z,8279.909847859435,8349.015340639113,8241.41385192704,8339.703646294014,15088097372.780012,150051075392.98938,2019-10-14T23:59:01.000Z
2019-10-15T00:00:00.000Z,2019-10-15T23:59:59.999Z,2019-10-15T00:34:00.000Z,2019-10-15T21:24:00.000Z,8338.480585373665,8377.415891826795,8146.3458184282,8172.272576925397,15159020388.97677,147054528737.7827,2019-10-15T23:59:02.000Z
2019-10-16T00:00:00.000Z,2019-10-16T23:59:59.999Z,2019-10-16T06:27:00.000Z,2019-10-16T16:03:00.000Z,8171.5805835867095,8173.220483989924,7944.688611749067,7998.523117000338,15973782033.853777,143942117885.04938,2019-10-16T23:59:01.000Z
2019-10-17T00:00:00.000Z,2019-10-17T23:59:59.999Z,2019-10-17T16:36:00.000Z,2019-10-17T05:03:00.000Z,7998.807255736161,8090.379699227506,7937.110020211063,8069.96327426479,14253093430.126173,145242997261.13565,2019-10-17T23:59:03.000Z
2019-10-18T00:00:00.000Z,2019-10-18T23:59:59.999Z,2019-10-18T02:03:01.000Z,2019-10-18T08:56:01.000Z,8066.997991019603,8104.687762965163,7868.358658406774,7951.427272646305,15608837620.822937,143125587539.07877,2019-10-18T23:59:01.000Z
2019-10-19T00:00:00.000Z,2019-10-19T23:59:59.999Z,2019-10-19T13:15:00.000Z,2019-10-19T02:13:01.000Z,7952.021965820903,8015.235122947356,7905.819217193821,7934.203400573034,13703940266.1511,142829641276.70688,2019-10-19T23:59:01.000Z
2019-10-20T00:00:00.000Z,2019-10-20T23:59:59.999Z,2019-10-20T20:21:00.000Z,2019-10-20T03:10:01.000Z,7943.387063205238,8248.66465836074,7894.530604201626,8198.416127396895,15459630113.529709,147600594670.39615,2019-10-20T23:59:01.000Z
2019-10-21T00:00:00.000Z,2019-10-21T23:59:59.999Z,2019-10-21T15:22:01.000Z,2019-10-21T16:32:00.000Z,8201.444315380852,8265.466048307742,8156.534529445502,8209.421239431562,15802723282.842234,147815144597.64722,2019-10-21T23:59:01.000Z
2019-10-22T00:00:00.000Z,2019-10-22T23:59:59.999Z,2019-10-22T10:06:00.000Z,2019-10-22T23:33:00.000Z,8209.103519501718,8263.835366536483,8023.122236533443,8042.0951631787875,16728269690.62682,144819436017.59567,2019-10-22T23:59:01.000Z
2019-10-23T00:00:00.000Z,2019-10-23T23:59:59.999Z,2019-10-23T01:56:00.000Z,2019-10-23T22:51:01.000Z,8040.129134510074,8045.235631630863,7434.26819141603,7496.312698726085,21889269670.946003,135006717625.88168,2019-10-23T23:59:03.000Z
2019-10-24T00:00:00.000Z,2019-10-24T23:59:59.999Z,2019-10-24T00:15:01.000Z,2019-10-24T06:58:01.000Z,7491.380947121179,7524.016718800705,7380.8617125646615,7438.237677834601,16148756268.791725,133973260066.49222,2019-10-24T23:59:01.000Z
2019-10-25T00:00:00.000Z,2019-10-25T23:59:59.999Z,2019-10-25T20:46:01.000Z,2019-10-25T05:32:00.000Z,7435.472661182952,8630.35928794401,7416.626767841208,8641.928589985744,28642847330.582638,155668459683.8451,2019-10-25T23:59:01.000Z
2019-10-26T00:00:00.000Z,2019-10-26T23:59:59.999Z,2019-10-26T02:02:01.000Z,2019-10-26T02:08:01.000Z,8648.790203150173,10110.531190478463,8582.867481030831,9230.251111374931,44425402642.04835,166282161509.3219,2019-10-26T23:59:01.000Z
2019-10-27T00:00:00.000Z,2019-10-27T23:59:59.999Z,2019-10-27T20:00:00.000Z,2019-10-27T04:19:00.000Z,9226.991177022926,9739.338556876955,9075.443558780129,9511.369946793535,32455460993.437798,171360169940.91403,2019-10-27T23:59:00.000Z
2019-10-28T00:00:00.000Z,2019-10-28T23:59:59.999Z,2019-10-28T01:30:00.000Z,2019-10-28T23:59:00.000Z,9524.700322822797,9823.16266007306,9229.800004755725,9229.800004755725,30860158589.906918,166302647243.28836,2019-10-28T23:59:00.000Z
2019-10-29T00:00:00.000Z,2019-10-29T23:59:59.999Z,2019-10-29T05:26:01.000Z,2019-10-29T19:49:00.000Z,9222.114119154912,9490.708705708854,9190.849709150034,9407.5999561733,28366210835.385925,169521893740.25708,2019-10-29T23:59:00.000Z
2019-10-30T00:00:00.000Z,2019-10-30T23:59:59.999Z,2019-10-30T00:01:01.000Z,2019-10-30T15:58:00.000Z,9402.386829090534,9406.788322847662,9051.379013248408,9152.161620910969,27545316855.24716,164934188848.90237,2019-10-30T23:59:01.000Z
2019-10-31T00:00:00.000Z,2019-10-31T23:59:59.999Z,2019-10-31T08:47:00.000Z,2019-10-31T10:18:00.000Z,9148.911671658016,9278.740316224104,8966.831655375414,9140.912974885221,26414112343.10782,164746784237.3122,2019-10-31T23:59:02.000Z
2019-11-01T00:00:00.000Z,2019-11-01T23:59:59.999Z,2019-11-01T22:11:00.000Z,2019-11-01T04:13:01.000Z,9135.355800898395,9262.000099729563,9050.468101647968,9223.281192873317,24225346868.407715,166246295450.4683,2019-11-01T23:59:01.000Z
2019-11-02T00:00:00.000Z,2019-11-02T23:59:59.999Z,2019-11-02T20:30:00.000Z,2019-11-02T10:05:01.000Z,9221.965240228663,9264.589730896652,9210.42670073212,9280.564541004404,21142090755.11128,167294472599.62106,2019-11-02T23:59:02.000Z
2019-11-03T00:00:00.000Z,2019-11-03T23:59:59.999Z,2019-11-03T02:56:00.000Z,2019-11-03T18:16:00.000Z,9280.633282878003,9342.438842807496,9150.251330816569,9194.463788993384,21038654377.557926,165758133383.1332,2019-11-03T23:59:01.000Z
2019-11-04T00:00:00.000Z,2019-11-04T23:59:59.999Z,2019-11-04T20:47:00.000Z,2019-11-04T04:52:01.000Z,9194.714857909528,9447.839693757169,9134.293078256707,9371.914274654131,26057102503.6823,168972568499.87503,2019-11-04T23:59:02.000Z
2019-11-05T00:00:00.000Z,2019-11-05T23:59:59.999Z,2019-11-05T02:26:01.000Z,2019-11-05T07:25:00.000Z,9372.305646917626,9417.15524378774,9211.244051823729,9298.422220238836,26074928531.884514,167664500264.2368,2019-11-05T23:59:00.000Z
2019-11-06T00:00:00.000Z,2019-11-06T23:59:59.999Z,2019-11-06T07:40:00.000Z,2019-11-06T17:38:00.000Z,9296.767170930263,9403.096956279178,9243.747654981791,9332.573141951407,23063940175.93508,168295691354.78052,2019-11-06T23:59:01.000Z
2019-11-07T00:00:00.000Z,2019-11-07T23:59:59.999Z,2019-11-07T01:22:00.000Z,2019-11-07T21:34:00.000Z,9324.112360018114,9352.031535239938,9132.374691941484,9214.74075197364,22571003182.524544,166186117090.5835,2019-11-07T23:59:01.000Z
2019-11-08T00:00:00.000Z,2019-11-08T23:59:59.999Z,2019-11-08T01:28:00.000Z,2019-11-08T15:13:00.000Z,9212.560444758703,9241.254680657392,8758.464314928204,8782.943322838659,24272411972.31921,158412898521.63058,2019-11-08T23:59:01.000Z
2019-11-09T00:00:00.000Z,2019-11-09T23:59:59.999Z,2019-11-09T07:03:00.000Z,2019-11-09T00:10:00.000Z,8787.520369574486,8877.927724769892,8757.486895591583,8811.91331846401,17575301461.035114,158951380861.91068,2019-11-09T23:59:01.000Z
2019-11-10T00:00:00.000Z,2019-11-10T23:59:59.999Z,2019-11-10T23:07:00.000Z,2019-11-10T00:04:00.000Z,8810.820571554075,9068.918886590434,8798.662409731438,9031.197434297159,20532608269.260147,162925511073.95102,2019-11-10T23:59:00.000Z
2019-11-11T00:00:00.000Z,2019-11-11T23:59:59.999Z,2019-11-11T02:25:00.000Z,2019-11-11T10:10:00.000Z,9032.58533877117,9054.559829675509,8666.09954544126,8736.48565481806,20216215912.77235,157625421481.35803,2019-11-11T23:59:01.000Z
2019-11-12T00:00:00.000Z,2019-11-12T23:59:59.999Z,2019-11-12T12:20:01.000Z,2019-11-12T15:25:01.000Z,8738.444237745136,8811.39902551086,8627.329390655384,8803.354139167945,20281412672.031727,158846621667.87943,2019-11-12T23:59:01.000Z
2019-11-13T00:00:00.000Z,2019-11-13T23:59:59.999Z,2019-11-13T11:01:00.000Z,2019-11-13T04:50:01.000Z,8799.730295231431,8793.45542580192,8726.562808087783,8780.382281679438,17490218806.92405,158446827483.1606,2019-11-13T23:59:02.000Z
2019-11-14T00:00:00.000Z,2019-11-14T23:59:59.999Z,2019-11-14T00:21:00.000Z,2019-11-14T18:36:01.000Z,8784.044402805928,8793.319260919105,8646.587672809857,8659.757000386873,18978801768.83005,156288583839.0408,2019-11-14T23:59:01.000Z
2019-11-15T00:00:00.000Z,2019-11-15T23:59:59.999Z,2019-11-15T09:18:00.000Z,2019-11-15T21:17:01.000Z,8657.383255885356,8706.514181198114,8475.218891129165,8480.385878767895,21767066378.578083,153067996976.70322,2019-11-15T23:59:01.000Z
2019-11-16T00:00:00.000Z,2019-11-16T23:59:59.999Z,2019-11-16T09:49:00.000Z,2019-11-16T00:36:00.000Z,8479.56131158862,8522.265585504128,8460.247919910182,8493.460200685886,16384850902.981813,153319696812.68085,2019-11-16T23:59:02.000Z
2019-11-17T00:00:00.000Z,2019-11-17T23:59:59.999Z,2019-11-17T20:34:00.000Z,2019-11-17T08:03:00.000Z,8492.179194865072,8596.576340436692,8408.199945963977,8505.920524113271,18511821762.038677,153560998238.03964,2019-11-17T23:59:01.000Z
2019-11-18T00:00:00.000Z,2019-11-18T23:59:59.999Z,2019-11-18T10:04:00.000Z,2019-11-18T18:41:00.000Z,8501.958398070474,8471.806734564754,8181.673747553034,8210.689233093573,21323411887.319237,148245529502.39108,2019-11-18T23:59:02.000Z
2019-11-19T00:00:00.000Z,2019-11-19T23:59:59.999Z,2019-11-19T02:43:00.000Z,2019-11-19T13:08:01.000Z,8206.586803988284,8210.55739828485,8066.5076551345,8133.211194591452,20896226513.92504,146861394540.73785,2019-11-19T23:59:01.000Z
2019-11-20T00:00:00.000Z,2019-11-20T23:59:59.999Z,2019-11-20T02:31:01.000Z,2019-11-20T23:21:00.000Z,8130.700966944814,8158.930418472492,7977.260239796395,7983.8334118144085,20651946661.77118,144178347027.43924,2019-11-20T23:59:01.000Z
2019-11-21T00:00:00.000Z,2019-11-21T23:59:59.999Z,2019-11-21T08:12:02.000Z,2019-11-21T18:13:01.000Z,7980.229462532388,8096.538239399164,7599.216945180811,7639.61235390716,22505000561.436516,137975218917.74042,2019-11-21T23:59:02.000Z
2019-11-22T00:00:00.000Z,2019-11-22T23:59:59.999Z,2019-11-22T01:19:00.000Z,2019-11-22T14:18:01.000Z,7640.4314971947815,7699.65298696134,6925.660810758236,7274.425116251702,34138355913.792973,131391663045.97964,2019-11-22T23:59:00.000Z
2019-11-23T00:00:00.000Z,2019-11-23T23:59:59.999Z,2019-11-23T22:09:01.000Z,2019-11-23T09:25:01.000Z,7274.01322691821,7324.617168150712,7108.919701082434,7301.921200049628,20736648278.379112,131904277682.08688,2019-11-23T23:59:02.000Z
2019-11-24T00:00:00.000Z,2019-11-24T23:59:59.999Z,2019-11-24T00:03:01.000Z,2019-11-24T23:58:00.000Z,7302.747441679741,7325.842792583751,6908.265493513436,6926.57253300267,29909541851.358444,125135196171.4703,2019-11-24T23:59:01.000Z
2019-11-25T00:00:00.000Z,2019-11-25T23:59:59.999Z,2019-11-25T16:13:01.000Z,2019-11-25T05:43:00.000Z,6918.769386542101,7318.302587129093,6550.337055351925,7123.949081225492,42552717062.56646,128712128123.7686,2019-11-25T23:59:03.000Z
2019-11-26T00:00:00.000Z,2019-11-26T23:59:59.999Z,2019-11-26T06:39:01.000Z,2019-11-26T11:35:01.000Z,7122.9772915535905,7287.947937968608,7056.389326740581,7148.5107734211,20925010783.141922,129166705659.84433,2019-11-26T23:59:01.000Z
2019-11-27T00:00:00.000Z,2019-11-27T23:59:59.999Z,2019-11-27T20:38:00.000Z,2019-11-27T10:18:00.000Z,7150.995803212803,7600.896780211637,6892.315472376935,7493.994223002003,23871420331.556904,135421998683.38847,2019-11-27T23:59:02.000Z
2019-11-28T00:00:00.000Z,2019-11-28T23:59:59.999Z,2019-11-28T06:11:00.000Z,2019-11-28T23:18:00.000Z,7499.124892085317,7646.095512061996,7430.814042292148,7432.780354055382,18972708024.928616,134331338602.28052,2019-11-28T23:59:01.000Z
2019-11-29T00:00:00.000Z,2019-11-29T23:59:59.999Z,2019-11-29T16:03:02.000Z,2019-11-29T00:22:00.000Z,7436.386801007069,7787.619115039873,7438.07763558767,7726.314052187912,19620991786.749,139648776578.48492,2019-11-29T23:59:00.000Z
2019-11-30T00:00:00.000Z,2019-11-30T23:59:59.999Z,2019-11-30T06:42:02.000Z,2019-11-30T20:27:02.000Z,7729.115049434051,7736.6441152747175,7507.057599459484,7556.758358702901,17129018166.326954,136596719767.74977,2019-11-30T23:59:00.000Z
2019-12-01T00:00:00.000Z,2019-12-01T23:59:59.999Z,2019-12-01T00:00:02.000Z,2019-12-01T09:48:00.000Z,7558.741053680177,7558.741053680177,7283.290046725883,7405.919716552758,18674381218.215183,133883009470.9267,2019-12-01T23:59:01.000Z
2019-12-02T00:00:00.000Z,2019-12-02T23:59:59.999Z,2019-12-02T02:10:00.000Z,2019-12-02T06:22:00.000Z,7405.664281893094,7414.811298630243,7231.86128396777,7309.698216227609,17053368642.427633,132156785355.01924,2019-12-02T23:59:02.000Z
2019-12-03T00:00:00.000Z,2019-12-03T23:59:59.999Z,2019-12-03T16:27:01.000Z,2019-12-03T10:22:00.000Z,7311.68217147635,7360.398686093473,7279.760191535186,7297.266548608225,14751236621.252682,131946254825.31404,2019-12-03T23:59:00.000Z
2019-12-04T00:00:00.000Z,2019-12-04T23:59:59.999Z,2019-12-04T13:41:01.000Z,2019-12-04T08:14:00.000Z,7297.24620991557,7541.9197600192,7103.449596355394,7194.917183681602,21493612227.50302,130110184255.75375,2019-12-04T23:59:01.000Z
2019-12-05T00:00:00.000Z,2019-12-05T23:59:59.999Z,2019-12-05T12:22:00.000Z,2019-12-05T00:05:01.000Z,7196.114981551247,7628.409048718443,7182.995437577407,7374.0387663387155,18628465800.869503,133363266597.08397,2019-12-05T23:59:01.000Z
2019-12-06T00:00:00.000Z,2019-12-06T23:59:59.999Z,2019-12-06T23:59:00.000Z,2019-12-06T12:04:00.000Z,7376.270425671861,7521.217495582395,7337.924895730059,7521.217495582395,18042624660.9845,136038607462.45706,2019-12-06T23:59:01.000Z
2019-12-07T00:00:00.000Z,2019-12-07T23:59:59.999Z,2019-12-07T04:55:00.000Z,2019-12-07T08:53:00.000Z,7521.485322637004,7568.715593006926,7488.753728397827,7500.644545037906,15339824420.681446,135681124344.06117,2019-12-07T23:59:01.000Z
2019-12-08T00:00:00.000Z,2019-12-08T23:59:59.999Z,2019-12-08T16:01:01.000Z,2019-12-08T04:29:00.000Z,7495.781559848716,7544.222392086683,7401.637216607684,7516.417746246534,15312270980.932491,135980355286.13327,2019-12-08T23:59:01.000Z
2019-12-09T00:00:00.000Z,2019-12-09T23:59:59.999Z,2019-12-09T15:04:01.000Z,2019-12-09T22:18:00.000Z,7513.8836724747,7611.587507944572,7333.55465262544,7369.558078161952,17796336959.85208,133336950026.02502,2019-12-09T23:59:01.000Z
2019-12-10T00:00:00.000Z,2019-12-10T23:59:59.999Z,2019-12-10T04:09:01.000Z,2019-12-10T20:42:00.000Z,7365.808894700064,7392.17420759331,7203.146732326176,7235.7539537508155,18142803849.36175,130929520642.33043,2019-12-10T23:59:00.000Z
2019-12-11T00:00:00.000Z,2019-12-11T23:59:59.999Z,2019-12-11T13:07:00.000Z,2019-12-11T20:59:00.000Z,7234.837236601822,7124.15878358864,7129.507133214814,7132.387440074459,16157840262.173822,129070978278.5843,2019-12-11T23:59:02.000Z
2019-12-12T00:00:00.000Z,2019-12-12T23:59:59.999Z,2019-12-12T21:03:00.000Z,2019-12-12T10:22:01.000Z,7131.707296694922,7245.457577565077,7156.776818489199,7201.101381733538,18817243575.47174,130326432944.2864,2019-12-12T23:59:01.000Z
2019-12-13T00:00:00.000Z,2019-12-13T23:59:59.999Z,2019-12-13T16:46:00.000Z,2019-12-13T14:35:00.000Z,7202.620389214758,7287.454608922896,7218.22135358487,7256.975026326614,17095796147.664183,131351335060.21233,2019-12-13T23:59:01.000Z
2019-12-14T00:00:00.000Z,2019-12-14T23:59:59.999Z,2019-12-14T01:02:00.000Z,2019-12-14T16:08:00.000Z,7256.194546023985,7293.003943521617,7036.6557273445105,7081.560459365521,17033328491.672823,128189784258.11465,2019-12-14T23:59:01.000Z
2019-12-15T00:00:00.000Z,2019-12-15T23:59:59.999Z,2019-12-15T10:04:00.000Z,2019-12-15T15:13:01.000Z,7081.12864298284,7145.179967023823,7037.634809822864,7119.438204397995,16803563815.045883,128886478994.66699,2019-12-15T23:59:01.000Z
2019-12-16T00:00:00.000Z,2019-12-16T23:59:59.999Z,2019-12-16T14:29:01.000Z,2019-12-16T21:00:00.000Z,7120.793332974913,7137.414804888373,6868.133302382142,6904.957819567987,20133017466.994694,125017278789.84512,2019-12-16T23:59:03.000Z
2019-12-17T00:00:00.000Z,2019-12-17T23:59:59.999Z,2019-12-17T12:23:00.000Z,2019-12-17T23:01:01.000Z,6903.797274013134,6918.122893715784,6599.33330948273,6685.042047381767,22513760753.823475,121040454286.7056,2019-12-17T23:59:05.000Z
2019-12-18T00:00:00.000Z,2019-12-18T23:59:59.999Z,2019-12-18T23:02:01.000Z,2019-12-18T13:27:01.000Z,6692.273436143521,7270.477646929072,6509.495149298224,7232.478743921284,31642602051.56553,130952431798.99565,2019-12-18T23:59:07.000Z
2019-12-19T00:00:00.000Z,2019-12-19T23:59:59.999Z,2019-12-19T00:16:00.000Z,2019-12-19T09:42:00.000Z,7233.262164571598,7300.8973971862215,7065.315911244696,7141.64843059398,25684516856.464046,129337481272.3675,2019-12-19T23:59:03.000Z
2019-12-20T00:00:00.000Z,2019-12-20T23:59:59.999Z,2019-12-20T22:44:00.000Z,2019-12-20T17:42:01.000Z,7147.391811548058,7227.220264260492,7076.345647284825,7176.891243269585,22502363443.509357,129993416288.81201,2019-12-20T23:59:02.000Z
2019-12-21T00:00:00.000Z,2019-12-21T23:59:59.999Z,2019-12-21T00:01:00.000Z,2019-12-21T09:59:00.000Z,7178.6580878686145,7181.275522816102,7074.7338275312895,7149.986223765117,19201980117.741463,129521821693.84927,2019-12-21T23:59:01.000Z
2019-12-22T00:00:00.000Z,2019-12-22T23:59:59.999Z,2019-12-22T23:57:01.000Z,2019-12-22T02:06:01.000Z,7150.016284414861,7488.925893004517,7171.6628589583925,7482.506821665966,23044969193.301434,135561137276.13431,2019-12-22T23:59:02.000Z
2019-12-23T00:00:00.000Z,2019-12-23T23:59:59.999Z,2019-12-23T16:17:00.000Z,2019-12-23T22:39:01.000Z,7479.830736203524,7657.0733088335855,7282.093696923203,7267.42811894717,27498061576.41808,131677621658.68875,2019-12-23T23:59:01.000Z
2019-12-24T00:00:00.000Z,2019-12-24T23:59:59.999Z,2019-12-24T15:04:00.000Z,2019-12-24T18:48:00.000Z,7266.207504141872,7379.342662120981,7195.152010151854,7260.190942089116,22795879361.482094,131557926956.57922,2019-12-24T23:59:02.000Z
2019-12-25T00:00:00.000Z,2019-12-25T23:59:59.999Z,2019-12-25T09:14:00.000Z,2019-12-25T16:58:00.000Z,7263.38693097971,7262.983603522285,7243.713944244022,7241.402547373472,21459479539.960793,131228964895.39645,2019-12-25T23:59:01.000Z
2019-12-26T00:00:00.000Z,2019-12-26T23:59:59.999Z,2019-12-26T19:39:00.000Z,2019-12-26T13:23:00.000Z,7241.04789980495,7390.488401747544,7198.536528895337,7210.216202317991,22696507441.5197,130678946250.43134,2019-12-26T23:59:02.000Z
2019-12-27T00:00:00.000Z,2019-12-27T23:59:59.999Z,2019-12-27T19:03:00.000Z,2019-12-27T04:54:00.000Z,7209.39363761451,7221.892616629714,7184.776428476724,7248.025901240163,22645939353.064617,131377079659.5997,2019-12-27T23:59:01.000Z
2019-12-28T00:00:00.000Z,2019-12-28T23:59:59.999Z,2019-12-28T20:13:00.000Z,2019-12-28T00:08:00.000Z,7246.974614464188,7342.049743892365,7238.473563828119,7315.741363711451,21359107786.811646,132618296293.08801,2019-12-28T23:59:00.000Z
2019-12-29T00:00:00.000Z,2019-12-29T23:59:59.999Z,2019-12-29T20:27:00.000Z,2019-12-29T00:01:00.000Z,7315.399022688259,7507.863337599448,7277.62851218984,7391.533897322769,22351158315.4088,134006661674.98732,2019-12-29T23:59:01.000Z
2019-12-30T00:00:00.000Z,2019-12-30T23:59:59.999Z,2019-12-30T07:34:00.000Z,2019-12-30T17:44:00.000Z,7389.164073468265,7396.315890641785,7246.654087450312,7248.236681042285,22733749092.452637,131423577853.32251,2019-12-30T23:59:01.000Z
2019-12-31T00:00:00.000Z,2019-12-31T23:59:59.999Z,2019-12-31T14:55:00.000Z,2019-12-31T21:03:00.000Z,7249.671637848039,7290.738123888595,7175.6853680404265,7195.9120164064325,21174752477.703205,130488056389.45184,2019-12-31T23:59:01.000Z
2020-01-01T00:00:00.000Z,2020-01-01T23:59:59.999Z,2020-01-01T15:42:01.000Z,2020-01-01T01:06:01.000Z,7197.20542425658,7247.333955273959,7190.146381196983,7201.354707443734,18568708440.7642,130602235085.64688,2020-01-01T23:59:01.000Z
2020-01-02T00:00:00.000Z,2020-01-02T23:59:59.999Z,2020-01-02T01:30:00.000Z,2020-01-02T23:02:01.000Z,7203.73182638771,7183.25951084722,6937.967985664196,6974.552836348391,20769573160.059135,126501384491.54488,2020-01-02T23:59:00.000Z
2020-01-03T00:00:00.000Z,2020-01-03T23:59:59.999Z,2020-01-03T17:04:00.000Z,2020-01-03T02:10:01.000Z,6973.513075560553,7435.37764786929,6903.514403060786,7314.219699487877,27994117158.443546,132677202516.32315,2020-01-03T23:59:02.000Z
2020-01-04T00:00:00.000Z,2020-01-04T23:59:59.999Z,2020-01-04T18:44:02.000Z,2020-01-04T00:39:02.000Z,7314.708741066611,7375.461199053095,7303.947894465329,7355.692552944403,18307472171.2255,133445319264.69276,2020-01-04T23:59:01.000Z
2020-01-05T00:00:00.000Z,2020-01-05T23:59:59.999Z,2020-01-05T18:57:00.000Z,2020-01-05T23:18:00.000Z,7355.4891997723025,7444.90719811473,7339.074985154035,7365.67453636042,19603596713.018547,133641414040.91061,2020-01-05T23:59:02.000Z
2020-01-06T00:00:00.000Z,2020-01-06T23:59:59.999Z,2020-01-06T23:55:01.000Z,2020-01-06T00:05:01.000Z,7364.8147057727,7759.4601587668785,7355.113059116563,7746.73398940827,23208897311.71181,140568454565.6154,2020-01-06T23:59:01.000Z
2020-01-07T00:00:00.000Z,2020-01-07T23:59:59.999Z,2020-01-07T23:51:01.000Z,2020-01-07T00:01:01.000Z,7746.198395909065,8167.80501030062,7745.745538795853,8149.647849023697,28717801579.100624,147897364269.72705,2020-01-07T23:59:01.000Z
2020-01-08T00:00:00.000Z,2020-01-08T23:59:59.999Z,2020-01-08T13:55:01.000Z,2020-01-08T20:30:00.000Z,8147.894109165603,8384.333626608617,7922.842042936063,8045.648018580146,31538439541.79952,146024182978.59604,2020-01-08T23:59:01.000Z
2020-01-09T00:00:00.000Z,2020-01-09T23:59:59.999Z,2020-01-09T00:00:00.000Z,2020-01-09T21:12:00.000Z,8048.071012007869,8048.071012007869,7807.252016059095,7827.619836643997,23888966026.091473,142082650083.85147,2020-01-09T23:59:01.000Z
2020-01-10T00:00:00.000Z,2020-01-10T23:59:59.999Z,2020-01-10T23:59:00.000Z,2020-01-10T10:23:00.000Z,7826.860839474384,8154.630982310728,7727.942521233813,8154.630982310728,28672660589.92938,148033462611.18155,2020-01-10T23:59:01.000Z
2020-01-11T00:00:00.000Z,2020-01-11T23:59:59.999Z,2020-01-11T01:36:00.000Z,2020-01-11T23:55:00.000Z,8150.274349798505,8226.338281378616,8012.67466982832,8036.80504153114,25518839702.28417,145910903932.29724,2020-01-11T23:59:01.000Z
2020-01-12T00:00:00.000Z,2020-01-12T23:59:59.999Z,2020-01-12T19:44:00.000Z,2020-01-12T00:08:01.000Z,8032.529888340925,8134.258899513147,7975.356538062185,8172.244962463138,22846828916.058254,148385290538.5593,2020-01-12T23:59:01.000Z
2020-01-13T00:00:00.000Z,2020-01-13T23:59:59.999Z,2020-01-13T00:08:01.000Z,2020-01-13T14:36:00.000Z,8169.529748471952,8164.169671150627,8070.195072718927,8117.027435471704,22407913083.62975,147397198605.05975,2020-01-13T23:59:01.000Z
2020-01-14T00:00:00.000Z,2020-01-14T23:59:59.999Z,2020-01-14T23:42:00.000Z,2020-01-14T00:00:00.000Z,8113.776893402188,8851.024830580694,8113.776893402188,8811.720138027038,44760285047.46036,160028107375.68478,2020-01-14T23:59:00.000Z
